_empty_0,No,Reksadana,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Last Update,Div NAB,Div 1 Hari,Div 1 Minggu,Div MtD,Div 1 Bulan,Div 3 Bulan,Div 6 Bulan,Div YtD,Div 1 Tahun,Div 3 Tahun,Div 5 Tahun,Div 10 Tahun,Div Inception,Accumulated Div NAB,Accumulated Div 1 Hari (%),Accumulated Div 1 Minggu (%),Accumulated Div MtD (%),Accumulated Div 1 Bulan (%),Accumulated Div 3 Bulan (%),Accumulated Div 6 Bulan (%),Accumulated Div YtD (%),Accumulated Div 1 Tahun (%),Accumulated Div 3 Tahun (%),Accumulated Div 5 Tahun (%),Accumulated Div 10 Tahun (%),Accumulated Div Inception (%),scraped_at,page_number
,11,ALLIANZ CAPITAL PROTECTED FUND 62,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.012,2290","0,02%","0,11%","0,40%","0,51%","-1,37%","0,05%","-0,01%","0,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"504.483.332.755,04","500.361.000,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257583,1
,12,ALLIANZ CAPITAL PROTECTED FUND 63,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.011,7075","0,02%","0,11%","0,41%","0,53%","-1,45%","0,02%","-0,07%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"503.789.428.635,84","500.006.750,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257592,1
,13,ALLIANZ CAPITAL PROTECTED FUND 64,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.011,4192","0,02%","0,11%","0,40%","0,51%","-1,42%","0,02%","-0,06%","0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"503.692.815.026,44","500.004.850,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257602,1
,14,ALLIANZ CAPITAL PROTECTED FUND 65,,"Allianz Global Investors Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.016,9845","0,02%","0,11%","0,38%","0,49%","1,41%","0,09%","0,11%","0,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.315.087.207,47","77.302.750,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257613,1
,15,ALLIANZ CAPITAL PROTECTED FUND 67,,"Allianz Global Investors Asset Management Indonesia, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.003,2363","0,01%","0,09%","0,31%",-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"424.054.061.418,20","424.003.750,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257622,1
,16,ALLIANZ FIXED INCOME FUND 2,,"Allianz Global Investors Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.736,7148","0,04%","0,10%","0,84%","0,29%","2,11%","6,38%","10,86%","11,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.202.197.770,43","60.503.512,34",28-Jun-2016,Nov-2025,,Maks 2.00%,Rp. 100.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257628,1
,17,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Tidak,"1,317500","0,38%","1,45%","0,90%","3,75%","3,24%","12,17%","10,71%","9,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.348.302,20","1.031.508,29",02-Okt-2023,Nov-2025,,Maks. 3.00% p.a,USD 10.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257634,1
,18,ALLIANZ HIGH DIVIDEND GLOBAL SHARIA EQUITY DOLLAR KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,"Sharia, ETF",USD,Tidak,"1,344600","0,39%","1,49%","1,05%","3,94%","3,78%","13,38%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.509.469,12","6.388.200,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257640,1
,19,ALLIANZ INDO ASIA EQUITY FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.269,3300","-0,43%","0,31%","0,25%","-0,10%","2,91%","10,04%","4,47%","4,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.147.030.443,24","20.651.297,81",06-Jan-2017,Nov-2025,,Maks 3.00%,Rp 1.000.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257646,1
,20,ALLIANZ INDO ASIA EQUITY FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.256,7500","-0,42%","0,32%","0,31%","-0,03%","3,13%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.522.971.311,88","29.152.073,48",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257652,1
,21,ALLIANZ RUPIAH LIQUID FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.854,6400","0,00%","0,06%","0,25%","0,28%","0,88%","2,11%","4,48%","4,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.745.688.934,00","28.511.164,22",09-Jun-2011,Nov-2025,,Maks 1.50%,Rp. 100.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257662,1
,22,ALLIANZ RUPIAH LIQUID FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pasar Uang,Konvensional,IDR,Tidak,"1.867,6700","0,01%","0,07%","0,30%","0,35%","1,07%","2,49%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.519.673.576,00","29.278.931,59",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257668,1
,23,ALLIANZ SRI KEHATI INDEX FUND,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"1.074,1500","-0,89%","-0,33%","0,32%","-0,97%","1,33%","9,62%","4,81%","5,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.477.111.515,00","77.028.163,15",31-Agt-2017,Nov-2025,,Maks 1.50%,Rp 100.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257674,1
,24,ALLIANZ USD FIXED INCOME FUND KELAS A,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,089500","0,01%","0,06%","0,18%","0,25%","0,51%","1,49%","4,59%","4,57%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.878.599,71","6.317.951,08",02-Okt-2023,Nov-2025,,"Maks. 3,00% p.a",USD 1.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257680,1
,25,ALLIANZ USD FIXED INCOME FUND KELAS B1,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,103100","0,02%","0,10%","0,26%","0,36%","0,83%","2,15%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.517.718,96","3.194.100,00",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257686,1
,26,ALLIANZ USD FIXED INCOME FUND KELAS B2,,"Allianz Global Investors Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"1,091500","0,01%","0,09%","0,24%","0,33%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"331.451,52","304.082,12",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257692,1
,27,ALPHA DANA EKUITAS,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.139,0217","-0,40%","0,64%","-0,62%","-0,61%","0,18%","10,54%","12,19%","13,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.612.891.924,58","4.897.471,36",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257697,1
,28,ALPHA PASAR UANG,,"Alpha Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.108,4763","0,01%","0,06%","0,19%","0,27%","0,89%","1,79%","3,66%","3,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.804.665.604,96","10.670.104,40",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257703,1
,29,ANARGYA SUPERFUND EQUITY GROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Saham,Konvensional,IDR,Tidak,"1.729,6679","-1,65%","-4,02%","-0,92%","-1,12%","17,33%","113,65%","195,37%","195,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.649.502.450,10","8.391.950,49",11-Okt-2021,Nov-2025,,Maksimum 3%,Rp. 20.000,27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257709,1
,30,ANARGYA SUPERGAMA,,"Anargya Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.126,8279","0,00%","0,16%","0,27%","0,36%","1,02%","2,00%","4,43%","4,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.484.400.695,68","24.457.174,55",12-Okt-2020,Nov-2025,,Maks 1%,"Rp 100.000,-",27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257715,1
,31,ANARGYA SUPERGROWTH,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.254,2802","0,02%","0,13%","-0,51%","-1,59%","-1,22%","4,01%","7,74%","8,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.417.676.203,17","40.785.135,20",27-Agt-2021,Nov-2025,,Maks 3.00%,"Rp20,000",27-Nov-2025,28-Nov-2025,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257721,1
,32,ASHMORE DANA BALANCED NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"1.054,8300","-0,21%","0,01%","0,06%","-0,52%","1,11%","5,54%","5,87%","5,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360.111.274.925,00","341.603.167,99",25-Nov-2022,Nov-2025,,Maks. 2.5%,"Rp 100.000,-",29-Sep-2024,30-Sep-2024,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257727,1
,33,ASHMORE DANA EKUITAS NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"1.287,6800","-0,67%","-0,60%","0,97%","0,60%","4,47%","13,47%","4,49%","4,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.968.380.790.389,00","1.543.383.583,26",11-Feb-2013,Nov-2025,,Maks 3.0%,Rp. 100.000,27-Nov-2025,28-Nov-2025,23-Des-2025,"1.377,2744","-0,67%","-0,60%","0,97%","0,60%","4,47%","13,47%","4,49%","4,44%",,,,,"1.387,6600","-0,13%","0,32%","0,84%","0,91%","4,85%","10,06%","4,62%","6,13%",,,,,2025-12-24T09:10:23.257732,1
,34,ASHMORE DANA OBLIGASI NUSANTARA KELAS A,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.541,4000","0,02%","0,10%","0,35%","-0,18%","1,08%","1,54%","2,60%","2,92%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.897.942.772.374,84","3.839.715.613,93",24-Apr-2013,Nov-2025,,Maks 1.50%,Rp. 100.000,27-Nov-2025,28-Nov-2025,23-Des-2025,"2.035,3982","0,02%","0,10%","0,92%","0,39%","2,68%","6,83%","10,68%","11,02%",,,,,"1.970,2699","-0,03%","0,17%","0,71%","0,16%","1,97%","5,00%","8,43%","8,98%",,,,,2025-12-24T09:10:23.257738,1
,35,ASHMORE DANA OBLIGASI NUSANTARA KELAS B,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.001,6000","0,02%","0,10%","0,94%","0,41%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.675.513.957,62","40.991.483,20",,Nov-2025,,,,,,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257744,1
,36,ASHMORE DANA OBLIGASI PROVIDENTIA NUSANTARA,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.065,4400","-0,09%","0,08%","0,89%","0,08%","1,96%","4,11%","5,79%","5,94%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34.918.080.016,00","33.066.057,97",,Nov-2025,,Maks 3.00%,,30-Jul-2024,31-Jul-2024,23-Des-2025,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2025-12-24T09:10:23.257750,1
,37,ASHMORE DANA OBLIGASI UNGGULAN NUSANTARA KELAS A,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.057,4600","0,10%","0,02%","0,35%","-0,76%","-1,56%","1,49%","3,25%","3,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.166.525.639.466,00","3.004.890.537,08",30-Okt-2017,Nov-2025,,Maks 1.00%,"Rp. 200.000,- (seratus ribu Rupiah).",27-Nov-2025,28-Nov-2025,23-Des-2025,"1.491,0084","0,10%","0,02%","0,84%","-0,28%","-0,12%","4,36%","8,63%","8,67%",,,,,"1.419,6298","-0,02%","0,08%","0,61%","-0,38%","-0,28%","3,19%","6,47%","6,45%",,,,,2025-12-24T09:10:23.257756,1
